SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Mendon-Upton - Nipmuc Regional High,07100510,0.8,0.9,0.9,96.2,0.3,0.1,0.8,47.8,52.2
Methuen - Comprehensive Grammar School,01810050,1.5,2.8,22.4,71.1,0.2,0.1,2.0,53.3,46.7
Methuen - Donald P Timony Grammar,01810060,2.5,4.2,31.7,59.8,0.3,0.0,1.5,51.5,48.5
Methuen - Marsh Grammar School,01810030,1.0,2.8,14.3,81.1,0.3,0.1,0.4,50.9,49.1
Methuen - Methuen High,01810505,2.2,2.2,24.1,69.0,0.3,0.1,2.1,51.0,49.0
Methuen - Pleasant Valley School,01810004,3.2,0.0,16.1,80.6,0.0,0.0,0.0,51.6,48.4
Methuen - Tenney Grammar School,01810055,3.0,2.4,31.7,59.9,0.4,0.2,2.3,51.1,48.9
Middleborough - Henry B Burkland Intermed,01820008,2.0,1.1,3.5,91.2,0.1,0.0,2.1,56.2,43.8
Middleborough - John T. Nichols Middle,01820305,2.6,0.7,2.0,91.6,0.7,0.1,2.3,52.6,47.4
Middleborough - Mary K. Goode Elementary School,01820025,0.9,0.2,2.6,92.3,0.9,0.0,3.1,50.8,49.2
Middleborough - Memorial Early Childhood Center,01820011,1.1,0.9,2.3,92.0,0.6,0.3,2.8,50.0,50.0
Middleborough - Middleborough High,01820505,2.8,0.8,3.0,90.2,0.8,0.2,2.2,51.0,49.0
Middleton - Fuller Meadow,01840003,0.0,3.9,2.3,92.4,0.0,0.0,1.4,51.8,48.2
Middleton - Howe-Manning,01840005,0.5,3.2,3.0,92.4,0.0,0.0,0.8,50.8,49.2
Milford - Brookside,01850065,1.3,2.6,18.6,72.0,3.0,0.0,2.4,52.6,47.4
Milford - Memorial,01850010,2.2,1.9,23.2,69.2,1.2,0.0,2.2,51.3,48.7
Milford - Milford High,01850505,2.9,3.1,13.5,79.1,0.9,0.2,0.4,51.4,48.6
Milford - Milford Middle East,01850310,2.4,3.0,8.8,85.2,0.6,0.0,0.0,50.0,50.0
Milford - Shining Star ECC,01850075,0.0,3.8,6.8,87.2,0.0,0.0,2.3,48.9,51.1
Milford - Stacy Middle,01850305,1.5,1.9,11.3,84.3,0.3,0.2,0.5,51.4,48.6
Milford - Woodland,01850090,2.4,4.2,16.0,74.2,2.7,0.3,0.2,51.9,48.1
Millbury - Elmwood Street,01860017,1.6,1.4,6.2,88.0,0.0,0.0,2.8,48.7,51.3
Millbury - Millbury Jr/Sr High,01860505,0.7,1.7,2.4,90.4,0.3,0.1,4.3,49.0,51.0
Millbury - Raymond E. Shaw Elementary,01860025,2.3,0.8,5.5,88.4,0.5,0.0,2.5,54.4,45.6
Millis - Clyde F Brown,01870005,0.3,0.9,0.3,97.7,0.3,0.0,0.5,51.9,48.1
Millis - Millis High School,01870505,1.1,2.6,1.1,94.0,0.0,0.0,1.1,46.4,53.6
Millis - Millis Middle,01870020,0.7,2.0,1.4,92.7,0.9,0.0,2.3,51.7,48.3
Milton - Charles S Pierce Middle,01890410,20.9,3.8,3.6,69.1,0.1,0.3,2.1,51.5,48.5
Milton - Collicot,01890005,9.0,6.3,2.7,79.6,0.2,0.0,2.2,52.7,47.3
Milton - Cunningham School,01890007,11.0,4.7,0.8,82.2,0.0,0.0,1.3,49.7,50.3
Milton - Glover,01890010,8.3,5.7,3.7,80.0,0.2,0.4,1.8,48.0,52.0
Milton - Milton High,01890505,27.3,4.9,3.6,63.5,0.1,0.0,0.6,47.5,52.5
Milton - Tucker,01890020,43.5,3.4,9.6,38.6,0.0,0.0,4.9,56.8,43.2
Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,5.7,2.2,5.7,83.9,0.3,0.2,2.1,68.6,31.4
Mohawk Trail - Buckland-Shelburne Reg,07170005,0.5,2.8,1.9,90.7,0.0,0.0,4.2,53.7,46.3
Mohawk Trail - Colrain Central,07170010,0.8,0.8,3.2,92.8,0.0,0.0,2.4,52.8,47.2
Mohawk Trail - Heath Elementary,07170015,1.2,1.2,10.8,83.1,0.0,0.0,3.6,59.0,41.0
Mohawk Trail - Mohawk Trail Reg High,07170505,1.7,1.9,3.1,89.2,0.5,0.2,3.3,49.7,50.3
Mohawk Trail - Sanderson Academy,07170020,0.8,0.0,2.3,95.5,0.0,0.0,1.5,49.6,50.4
Monson - Granite Valley Middle,01910310,0.4,0.9,2.2,95.4,0.0,0.0,1.1,50.2,49.8
Monson - Monson High School,01910505,1.1,0.5,1.6,96.2,0.0,0.0,0.5,44.7,55.3
Monson - Quarry Hill Comm,01910025,0.2,1.2,1.3,96.0,0.0,0.2,1.2,49.5,50.5
Montachusett Regional Vocational Technical - Montachusett Reg Voc Tech,08320605,1.4,2.1,14.5,76.8,0.1,0.0,5.0,55.1,44.9
Mount Greylock - Mt Greylock Reg High,07150505,2.2,2.0,3.1,88.9,0.2,0.0,3.6,50.9,49.1
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,15.4,12.2,4.1,65.6,0.4,0.1,2.1,46.3,53.7
Nahant - Johnson,01960010,0.4,2.9,4.6,90.4,0.0,0.0,1.7,53.6,46.4
Nantucket - Cyrus Peirce,01970010,12.8,0.8,10.9,73.7,0.0,0.0,1.9,49.6,50.4
Nantucket - Nantucket Elementary,01970005,12.8,0.7,14.5,68.0,0.0,0.2,3.9,51.3,48.7
Nantucket - Nantucket High,01970505,13.6,2.1,10.5,72.7,0.3,0.0,0.8,53.3,46.7
Narragansett - Baldwinville Elementary,07200005,0.5,0.0,1.1,96.7,0.5,1.1,0.0,51.1,48.9
Narragansett - East Templeton,07200010,0.9,0.9,0.0,96.5,0.0,0.0,1.7,50.4,49.6
Narragansett - Narragansett  Middle,07200305,0.6,0.2,3.2,92.2,1.3,0.4,2.2,46.5,53.5
Narragansett - Narragansett Reg High,07200505,0.8,0.2,2.1,95.1,0.2,0.0,1.5,50.2,49.8
Narragansett - Phillipston Memorial,07200003,0.0,0.0,2.3,94.7,0.8,0.0,2.3,49.6,50.4
Narragansett - Templeton Center,07200020,0.0,0.0,0.8,99.2,0.0,0.0,0.0,51.9,48.1
Nashoba - Center School,07250020,0.0,3.0,3.7,88.4,0.0,0.3,4.7,49.5,50.5
Nashoba - Florence Sawyer Sch,07250025,0.7,3.0,1.3,92.0,0.1,0.0,2.8,49.4,50.6
Nashoba - Hale,07250310,0.4,4.0,1.1,91.2,0.0,0.0,3.3,51.5,48.5
Nashoba - Luther Burbank Middle School,07250305,1.2,1.6,4.9,90.3,0.4,0.0,1.6,51.0,49.0
Nashoba - Mary Rowlandson Elementary,07250010,1.9,2.7,4.1,87.4,0.2,0.4,3.3,52.7,47.3
Nashoba - Nashoba Regional,07250505,1.3,2.1,3.1,91.5,0.1,0.0,1.8,53.7,46.3
Nashoba - Pompositticut,07250015,0.0,3.2,2.8,93.7,0.0,0.0,0.4,51.1,48.9
Nashoba Valley Regional Vocational Technical - Nashoba Valley Tech H S,08520605,0.8,0.0,2.0,97.0,0.0,0.0,0.3,58.6,41.4
Natick - Bennett-Hemenway,01980005,0.8,5.2,0.3,92.6,0.0,0.2,0.8,53.1,46.9
Natick - Brown,01980010,3.0,12.1,3.7,75.9,0.0,0.0,5.4,50.2,49.8
Natick - J F Kennedy Middle Sch,01980305,2.5,7.2,3.1,82.7,0.0,0.2,4.3,53.6,46.4
Natick - Johnson,01980031,0.4,0.4,3.2,96.0,0.0,0.0,0.0,49.0,51.0
Natick - Lilja Elementary,01980035,0.8,1.6,1.9,92.1,0.0,0.0,3.5,50.8,49.2
Natick - Memorial,01980043,0.2,2.0,0.9,95.2,0.0,0.0,1.6,54.5,45.5
Natick - Natick High,01980505,4.4,4.6,3.2,85.2,0.0,0.0,2.6,52.0,48.0
Natick - Wilson Middle,01980310,2.5,4.6,4.3,86.2,0.0,0.0,2.5,49.4,50.6
Nauset - Nauset Reg Middle,06600305,2.0,2.5,3.4,90.8,0.5,0.4,0.5,51.2,48.8
Nauset - Nauset Regional High,06600505,2.0,1.7,1.7,93.7,0.2,0.1,0.5,52.9,47.1
Needham - Broadmeadow,01990005,3.1,5.0,4.0,84.6,0.2,0.0,3.2,49.4,50.6
Needham - High Rock School,01990410,2.1,8.1,3.3,83.6,0.2,0.0,2.6,52.6,47.4
Needham - Hillside Elementary,01990035,5.4,6.1,4.9,77.9,0.2,0.5,4.9,49.9,50.1
Needham - John Eliot,01990020,3.5,12.9,3.0,76.4,0.0,0.2,4.0,52.5,47.5
Needham - Needham High,01990505,2.6,4.7,2.0,88.3,0.1,0.0,2.3,50.6,49.4
Needham - Newman Elem,01990050,2.5,6.3,5.1,83.8,0.0,0.0,2.2,54.2,45.8
Needham - Pollard Middle,01990405,3.9,6.6,2.8,84.2,0.1,0.0,2.4,53.6,46.4
Needham - William Mitchell,01990040,2.5,5.1,2.3,86.8,0.6,0.4,2.3,47.7,52.3
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,54.0,4.3,14.8,23.5,1.0,0.0,2.5,48.3,51.8
New Bedford - Abraham Lincoln,02010095,5.1,1.3,17.4,68.6,1.3,0.8,5.5,45.8,54.2
New Bedford - Alfred J Gomes,02010063,13.6,0.7,48.0,32.5,0.5,0.5,4.1,52.8,47.2
New Bedford - Betsey B Winslow,02010140,7.2,4.1,7.9,71.8,0.7,0.3,7.9,56.4,43.6
New Bedford - Carlos Pacheco,02010105,13.9,0.0,55.1,26.6,0.6,0.0,3.7,51.1,48.9
New Bedford - Casimir Pulaski,02010123,6.0,0.9,12.0,73.2,0.4,0.4,7.2,54.0,46.0
New Bedford - Charles S Ashley,02010010,3.1,0.3,11.5,79.9,0.3,0.9,4.0,54.2,45.8
New Bedford - Elizabeth Carter Brooks,02010015,10.2,3.1,27.0,52.3,1.2,0.4,5.9,52.7,47.3
New Bedford - Ellen R Hathaway,02010075,16.7,0.5,28.3,42.9,1.0,0.0,10.6,51.5,48.5
New Bedford - Elwyn G Campbell,02010020,5.6,0.4,29.6,58.0,0.8,0.8,4.8,49.2,50.8
New Bedford - George H Dunbar,02010060,11.5,1.6,33.6,44.3,0.0,0.0,9.0,52.5,47.5
New Bedford - Hayden/McFadden,02010078,11.6,0.7,49.2,33.0,0.4,0.9,4.2,52.8,47.2
New Bedford - Horatio A Kempton,02010085,8.6,0.8,23.4,57.8,1.6,0.0,7.8,57.0,43.0
New Bedford - James B Congdon,02010040,6.8,0.0,32.4,52.2,0.3,1.0,7.2,50.9,49.1
New Bedford - Jireh Swift,02010130,3.2,0.0,11.3,79.3,0.9,0.9,4.5,49.1,50.9
New Bedford - John Avery Parker,02010115,16.7,1.8,32.2,40.9,0.7,0.7,6.9,47.8,52.2
New Bedford - John B Devalles,02010050,14.6,1.2,23.2,55.4,0.6,0.0,5.0,47.7,52.3
New Bedford - John Hannigan,02010070,6.6,0.5,51.7,32.2,0.0,0.9,8.1,54.0,46.0
New Bedford - Keith Middle School,02010405,16.2,0.9,32.8,41.4,1.0,0.1,7.7,55.9,44.1
New Bedford - New Bedford High,02010505,15.3,1.4,22.3,50.2,1.8,0.9,8.1,51.0,49.0
New Bedford - Normandin Middle School,02010410,5.9,1.0,17.9,68.6,0.5,0.2,5.9,52.3,47.7
New Bedford - Phillips Avenue,02010120,8.5,0.0,36.4,51.9,0.0,0.0,3.1,45.7,54.3
New Bedford - Roosevelt Middle School,02010415,11.6,1.5,30.0,47.0,1.6,1.1,7.1,51.9,48.1
New Bedford - Sarah D Ottiwell,02010110,5.5,1.7,25.6,61.4,0.7,1.4,3.8,52.6,47.4
New Bedford - Sgt Wm H Carney Acad,02010045,23.1,1.3,27.5,38.4,1.7,0.0,8.0,53.8,46.2
New Bedford - Thomas R Rodman,02010125,15.9,0.7,34.5,42.1,1.4,0.7,4.8,53.8,46.2
New Bedford - West Side Jr-Sr Hs,02010510,17.2,0.0,21.9,39.1,0.0,1.6,20.3,82.8,17.2
New Bedford - Whaling City JR./SR. High School,02010515,14.9,0.0,34.0,38.3,0.0,4.3,8.5,76.6,23.4
New Bedford - William H Taylor,02010135,1.1,0.8,13.5,77.8,0.4,0.8,5.6,57.5,42.5
New Leadership Charter (District) - New Leadership Charter School,04710405,66.4,0.0,30.0,3.6,0.0,0.0,0.0,45.3,54.7
New Salem-Wendell - Swift River,07280015,0.0,2.8,0.7,93.8,0.0,0.0,2.8,50.0,50.0
Newburyport - Edward G. Molin Elementary School,02040030,0.9,1.5,2.1,95.3,0.0,0.0,0.3,51.6,48.4
Newburyport - Francis T Bresnahan Elem,02040005,1.2,1.8,2.6,92.6,0.2,0.2,1.4,50.8,49.2
Newburyport - George W Brown,02040010,0.9,0.9,0.9,95.3,1.9,0.0,0.0,54.5,45.5
Newburyport - Newburyport High,02040505,1.4,1.4,3.0,93.8,0.0,0.0,0.4,49.3,50.7
Newburyport - Rupert A Nock Middle,02040305,0.6,1.7,2.1,94.9,0.2,0.0,0.4,54.8,45.2
Newton - A E Angier,02070005,4.4,10.0,6.2,73.8,0.3,0.0,5.4,54.8,45.2
Newton - Bigelow Middle,02070305,6.5,8.2,6.1,70.0,0.4,0.0,8.9,52.5,47.5
Newton - Bowen,02070015,5.5,18.7,8.6,58.5,0.0,0.0,8.8,51.9,48.1
Newton - C C Burr,02070020,3.7,16.6,5.8,69.1,0.0,0.0,4.7,49.9,50.1
Newton - Cabot,02070025,5.1,8.7,5.8,76.6,0.0,0.0,3.8,52.8,47.2
Newton - Charles E Brown Middle,02070310,5.4,18.3,4.8,67.9,0.1,0.0,3.4,52.3,47.7
Newton - Countryside,02070040,4.0,28.3,7.6,54.1,0.4,0.0,5.5,50.5,49.5
Newton - F A Day Middle,02070315,4.6,10.8,7.1,74.0,0.0,0.0,3.5,51.9,48.1
Newton - Franklin,02070055,4.0,11.2,10.0,70.1,0.2,0.0,4.5,50.4,49.6
Newton - Horace Mann,02070075,6.5,17.5,5.6,67.7,0.0,0.0,2.7,48.4,51.6
Newton - John Ward,02070120,2.7,11.2,4.6,76.9,0.8,0.0,3.8,47.3,52.7
Newton - Lincoln-Eliot,02070070,10.3,14.8,13.4,57.9,0.0,0.0,3.4,47.2,52.8
Newton - Mason-Rice,02070080,1.2,9.1,4.4,77.8,0.0,0.0,7.5,50.5,49.5
Newton - Memorial Spaulding,02070105,7.5,17.6,4.6,64.6,0.0,0.0,5.7,52.1,47.9
Newton - Newton Early Childhood Center,02070108,3.4,14.7,9.3,69.6,0.0,0.0,2.9,60.8,39.2
Newton - Newton North High,02070505,5.6,9.2,6.8,72.4,0.1,0.1,5.9,51.2,48.8
Newton - Newton South High,02070510,4.7,19.0,4.2,69.1,0.1,0.0,3.1,49.8,50.2
Newton - Oak Hill Middle,02070320,5.2,18.4,6.1,65.2,0.0,0.3,4.7,51.9,48.1
Newton - Peirce,02070100,4.0,14.0,5.8,67.8,0.0,0.0,8.5,53.8,46.2
Newton - Underwood,02070115,7.2,17.9,6.5,59.7,0.0,0.0,8.7,48.7,51.3
Newton - Williams,02070125,5.5,21.5,10.5,58.9,0.0,0.0,3.6,52.4,47.6
Newton - Zervas,02070130,4.0,15.1,3.4,72.0,0.3,0.0,5.2,49.8,50.2
Norfolk - Freeman-Centennial,02080005,0.3,0.9,0.7,95.9,0.5,0.0,1.7,51.5,48.5
Norfolk - H Olive Day,02080015,0.2,2.3,1.7,93.0,0.0,0.0,2.9,55.3,44.7
Norfolk County Agricultural - Norfolk County Agr,09150705,1.7,0.2,1.3,96.4,0.4,0.0,0.0,29.8,70.2
North Adams - Brayton,02090035,4.8,0.2,5.5,80.1,0.4,1.3,7.6,52.8,47.2
North Adams - Drury High,02090505,3.4,1.1,6.7,85.6,0.5,0.6,2.1,52.4,47.6
North Adams - Greylock,02090015,3.7,0.4,3.7,87.3,0.7,1.1,3.0,53.4,46.6
North Adams - J S Sullivan,02090008,1.9,0.0,5.6,87.8,0.4,0.0,4.4,49.6,50.4
North Andover - Annie L Sargent School,02110018,0.7,3.7,2.0,91.8,0.0,0.0,1.8,52.0,48.0
North Andover - Atkinson,02110001,3.2,11.1,12.7,69.4,0.2,1.8,1.6,54.7,45.3
North Andover - Franklin,02110010,0.2,11.5,2.8,83.3,0.4,1.1,0.7,50.4,49.6
North Andover - Kittredge,02110015,1.7,5.8,3.4,87.3,0.0,1.0,0.7,47.6,52.4
North Andover - North Andover High,02110505,1.4,5.4,4.7,86.6,0.7,0.3,0.9,48.0,52.0
North Andover - North Andover Middle,02110305,1.0,6.4,5.2,86.0,0.3,0.4,0.7,51.4,48.6
North Andover - Thomson,02110020,1.8,3.4,12.3,81.6,0.0,0.6,0.3,51.5,48.5
North Attleborough - Allen Avenue,02120005,0.9,6.2,3.1,87.2,0.4,0.0,2.2,50.4,49.6
North Attleborough - Amvet Boulevard,02120007,1.5,6.8,4.6,83.5,0.5,0.0,3.2,53.3,46.7
North Attleborough - Community,02120030,2.9,3.8,4.6,87.3,0.3,0.0,1.2,48.8,51.2
North Attleborough - Falls,02120010,1.4,3.6,2.9,88.9,0.4,0.0,2.9,47.5,52.5
North Attleborough - Joseph W Martin Jr Elem,02120013,1.5,3.6,1.5,91.5,0.4,0.0,1.4,52.0,48.0
North Attleborough - North Attleboro High,02120505,1.7,3.4,2.4,91.2,0.2,0.0,1.2,52.8,47.2
North Attleborough - North Attleborough ELC,02120020,2.8,2.8,3.5,87.4,0.0,0.0,3.5,65.0,35.0
North Attleborough - North Attleborough Middle,02120305,1.3,3.5,2.0,91.2,0.4,0.0,1.5,50.9,49.1
North Attleborough - Roosevelt Avenue,02120015,0.0,4.2,4.2,89.3,0.0,0.0,2.3,49.6,50.4
North Brookfield - North Brookfield Elem,02150015,0.6,0.3,2.9,94.8,0.3,0.0,1.2,48.7,51.3
North Brookfield - North Brookfield High,02150505,0.7,1.4,1.1,95.4,0.4,0.0,1.1,47.2,52.8
North Central Charter Essential (District) - North Central Charter Essential School,04740505,5.1,2.4,14.1,76.3,0.0,0.0,2.1,48.8,51.2
North Middlesex - Ashby Elementary,07350010,0.4,0.4,1.8,96.9,0.4,0.0,0.0,51.3,48.7
North Middlesex - Hawthorne Brook,07350030,1.3,0.9,0.8,95.9,0.3,0.3,0.5,52.0,48.0
North Middlesex - Nissitissit Middle School,07350310,0.0,0.9,1.3,96.6,0.0,0.3,0.9,50.6,49.4
North Middlesex - North Middlesex Reg,07350505,0.2,0.9,2.4,95.6,0.3,0.1,0.6,48.7,51.3
North Middlesex - Peter Fitzpatrick,07350015,,,,,,,,,
North Middlesex - Spaulding Memorial,07350005,0.5,0.5,2.3,93.3,0.2,0.0,3.2,48.8,51.2
North Middlesex - Squannacook Early Childhood Center,07350002,0.0,1.8,0.9,95.6,0.0,0.0,1.8,64.6,35.4
North Middlesex - Varnum Brook,07350035,0.4,0.7,2.0,93.6,0.3,0.1,2.9,49.9,50.1
North Reading - E Ethel Little School,02170003,0.0,4.2,1.5,92.4,0.0,0.5,1.5,50.6,49.4
North Reading - J Turner Hood,02170010,0.7,4.5,1.4,91.9,0.0,0.0,1.4,51.9,48.1
North Reading - L D Batchelder,02170005,0.5,1.8,2.5,92.7,0.0,0.0,2.4,53.9,46.1
North Reading - North Reading High,02170505,0.7,2.8,1.1,93.3,0.0,0.0,2.0,49.1,50.9
North Reading - North Reading Middle,02170305,0.3,2.0,1.4,94.6,0.0,0.2,1.5,50.2,49.8
North Shore Regional Vocational Technical - North Shore Reg Voc,08540605,1.3,1.1,7.5,88.9,0.0,0.0,1.1,63.6,36.4
Northampton - Bridge Street,02100005,2.8,5.3,12.7,73.9,1.1,0.0,4.2,51.2,48.8
Northampton - Jackson Street,02100020,5.0,6.8,25.7,57.7,0.3,0.0,4.4,51.8,48.2
Northampton - John F Kennedy Middle School,02100410,3.9,3.7,13.4,76.5,0.0,0.0,2.5,52.7,47.3
Northampton - Leeds,02100025,0.9,0.6,12.9,79.0,0.3,0.0,6.3,51.7,48.3
Northampton - Northampton High,02100505,3.2,5.2,12.3,76.1,0.2,0.1,2.8,48.6,51.4
Northampton - R. K. Finn Ryan Road,02100029,1.2,3.5,13.6,78.2,0.4,0.0,3.1,43.2,56.8
Northampton-Smith Vocational Agricultural - Smith Voc and Agr High,04060705,0.6,1.5,9.7,87.5,0.4,0.0,0.2,63.4,36.6
Northboro-Southboro - Algonquin Reg High,07300505,1.1,5.6,1.4,89.9,0.5,0.6,0.9,51.0,49.0
Northborough - Fannie E Proctor,02130015,0.7,13.4,4.0,77.9,0.0,0.0,4.0,50.4,49.6
Northborough - Lincoln Street,02130003,0.3,8.3,1.7,88.7,0.3,0.0,0.7,56.3,43.7
Northborough - Marguerite E Peaslee,02130014,0.7,14.1,3.6,78.0,0.3,0.0,3.3,50.3,49.7
Northborough - Marion E Zeh,02130020,0.8,7.6,4.9,80.7,0.0,0.3,5.7,51.8,48.2
Northborough - Robert E. Melican Middle School,02130305,0.3,5.4,2.7,90.1,0.2,0.6,0.8,46.7,53.3
Northbridge - Northbridge Elementary,02140005,0.0,1.3,3.3,92.8,0.0,0.2,2.4,56.3,43.7
Northbridge - Northbridge High,02140505,1.4,0.3,2.7,93.7,0.3,0.0,1.6,52.1,47.9
Northbridge - Northbridge Middle,02140305,0.6,1.2,3.0,92.4,0.1,0.0,2.7,50.0,50.0
Northbridge - W Edward Balmer,02140001,0.3,0.8,4.2,92.4,0.0,0.0,2.2,50.7,49.3
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Reg Voc,08530605,3.6,1.9,24.3,67.2,0.4,0.1,2.6,58.7,41.3
Northern Berkshire Regional Vocational Technical - Charles McCann Voc Tech,08510605,0.8,0.6,2.8,94.0,0.2,0.0,1.6,59.0,41.0
Norton - Henri A. Yelle,02180060,2.0,0.9,0.7,95.5,0.0,0.2,0.7,52.2,47.8
Norton - J C Solmonese,02180015,1.1,1.6,1.2,94.2,0.0,0.0,1.9,52.2,47.8
Norton - L G Nourse Elementary,02180010,1.1,2.3,2.3,93.1,0.0,0.0,1.1,53.4,46.6
Norton - Norton High,02180505,1.1,1.2,0.8,93.7,0.0,0.9,2.3,52.8,47.2
Norton - Norton Middle,02180305,1.7,1.1,1.5,93.4,0.1,0.7,1.5,51.5,48.5
Norwell - Grace Farrar Cole,02190005,1.1,1.6,1.2,95.0,0.0,0.0,1.1,48.3,51.7
Norwell - Norwell High,02190505,1.4,1.2,0.9,95.9,0.0,0.5,0.2,50.0,50.0
Norwell - Norwell Middle School,02190405,0.9,2.0,1.1,95.2,0.0,0.2,0.6,49.1,50.9
Norwell - William G Vinal,02190020,0.5,1.7,0.0,97.0,0.2,0.5,0.2,48.0,52.0
Norwood - Balch,02200005,10.0,4.2,10.8,73.4,0.0,0.4,1.2,53.3,46.7
Norwood - Charles J Prescott,02200025,9.4,14.2,7.7,68.2,0.0,0.0,0.4,48.9,51.1
Norwood - Cornelius M Callahan,02200010,7.2,4.8,13.0,73.9,0.0,0.5,0.5,54.6,45.4
Norwood - Dr. Philip O. Coakley Middle School,02200305,7.7,3.5,4.7,83.3,0.1,0.0,0.6,52.0,48.0
Norwood - F A Cleveland,02200015,3.1,11.5,5.1,80.0,0.0,0.0,0.3,51.2,48.8
Norwood - George F. Willett,02200075,6.7,11.1,7.0,73.6,0.0,0.0,1.6,55.0,45.0
Norwood - John P Oldham,02200020,11.0,4.0,4.0,78.4,0.0,0.4,2.2,48.9,51.1
Norwood - Norwood High,02200505,7.0,2.2,5.1,85.0,0.1,0.0,0.6,49.2,50.8
Oak Bluffs - Oak Bluffs Elementary,02210005,3.0,1.7,10.8,73.2,3.0,0.5,7.9,52.0,48.0
Old Colony Regional Vocational Technical - Old Colony Reg Voc Tech,08550605,0.3,0.9,0.7,95.9,0.3,0.0,1.9,58.3,41.7
Old Rochester - Old Rochester Reg High,07400505,2.4,0.4,1.1,93.8,0.4,0.0,1.8,48.5,51.5
Old Rochester - Old Rochester Reg Jr High,07400405,1.6,0.9,0.7,94.8,0.0,0.0,2.0,53.1,46.9
Orange - Butterfield,02230003,1.3,1.3,5.8,87.9,0.0,0.0,3.6,54.9,45.1
Orange - Dexter Park,02230010,1.0,1.3,4.2,91.5,0.0,0.0,2.0,51.8,48.2
Orange - Fisher Hill,02230015,1.0,1.0,3.9,92.6,0.0,0.0,1.6,46.3,53.7
Orleans - Orleans Elementary,02240005,2.1,3.7,2.6,86.8,0.5,2.6,1.6,49.2,50.8
Oxford - Alfred M Chaffee,02260010,1.3,1.1,8.8,85.3,0.0,0.0,3.5,53.1,46.9
Oxford - Clara Barton,02260005,0.3,1.3,4.5,91.3,0.0,0.0,2.6,50.0,50.0
Oxford - Oxford High,02260505,2.4,2.2,6.4,87.8,0.2,0.4,0.7,53.8,46.2
Oxford - Oxford Middle,02260405,1.2,0.6,6.4,88.3,0.5,0.0,3.0,54.9,45.1
Palmer - Converse Middle,02270305,1.0,1.4,2.4,91.1,1.4,0.2,2.4,51.7,48.3
Palmer - Old Mill Pond,02270008,1.3,1.6,4.2,91.5,0.3,0.1,1.0,54.1,45.9
Palmer - Palmer High,02270505,1.6,1.2,2.5,92.5,0.2,1.1,0.9,48.7,51.3
Pathfinder Regional Vocational Technical - Pathfinder Voc Tech,08600605,0.5,0.5,2.4,92.1,0.9,0.0,3.6,62.3,37.7
Peabody - Captain Samuel Brown,02290005,1.7,2.5,10.5,79.9,0.3,0.0,5.1,59.6,40.4
Peabody - Center,02290015,3.4,3.7,7.1,82.9,0.0,0.0,2.9,49.3,50.7
Peabody - J Henry Higgins Middle,02290305,2.2,1.6,11.7,81.9,0.5,0.0,2.1,50.9,49.1
Peabody - John E Burke,02290007,0.3,1.9,2.5,94.3,0.0,0.0,1.0,56.2,43.8
Peabody - John E. McCarthy,02290016,3.5,2.9,8.7,83.5,0.0,0.0,1.3,49.7,50.3
Peabody - Peabody Veterans Memorial High,02290510,1.4,1.4,13.7,80.5,0.3,0.1,2.7,48.9,51.1
Peabody - South Memorial,02290035,1.0,3.3,6.9,87.8,0.0,0.0,1.0,49.7,50.3
Peabody - Thomas Carroll,02290010,3.8,0.0,17.6,75.8,0.0,0.0,2.8,51.3,48.7
Peabody - West Memorial,02290045,2.4,0.4,5.3,89.4,0.0,0.0,2.4,52.2,47.8
Peabody - William A Welch Sr,02290027,2.4,1.7,30.5,61.4,0.0,0.0,4.1,50.8,49.2
Pelham - Pelham Elementary,02300005,1.6,4.8,1.6,83.2,0.8,0.0,8.0,56.0,44.0
Pembroke - Bryantville Elementary,02310003,0.3,0.1,0.1,99.4,0.0,0.0,0.0,54.3,45.7
Pembroke - Hobomock Elementary,02310010,0.8,0.4,0.0,98.4,0.0,0.4,0.0,53.6,46.4
Pembroke - North Pembroke Elem,02310015,0.5,0.0,0.3,98.1,0.0,1.1,0.0,48.5,51.5
Pembroke - Pembroke Community Middle School,02310305,0.5,0.7,0.7,97.3,0.0,0.7,0.0,50.8,49.2
Pembroke - Pembroke High School,02310505,0.5,1.1,0.8,96.7,0.0,0.8,0.1,52.7,47.3
Pentucket - Dr Frederick N Sweetsir,07450020,0.0,1.4,3.8,90.6,0.0,0.0,4.2,57.1,42.9
Pentucket - Dr John C Page School,07450015,0.6,3.2,2.0,94.1,0.0,0.0,0.2,50.2,49.8
Pentucket - Elmer S Bagnall,07450005,0.0,1.3,1.0,97.1,0.0,0.0,0.6,51.8,48.2
Pentucket - Helen R Donaghue School,07450010,0.8,0.5,1.8,95.9,0.0,0.0,1.0,47.1,52.9
Pentucket - Pentucket Reg Middle,07450405,0.2,1.1,1.1,96.1,0.0,0.0,1.5,52.1,47.9
Pentucket - Pentucket Reg Sr High,07450505,0.9,0.5,1.2,96.8,0.0,0.0,0.6,48.6,51.4
Petersham - Petersham Center,02340005,2.8,0.9,6.5,86.0,0.0,0.0,3.7,57.0,43.0
