SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Medway - Francis J Burke Elem,01770010,3.4,6.3,1.0,88.3,0.0,0.0,1.0,55.1,44.9
Medway - John D Mc Govern Elem,01770013,1.2,2.2,2.0,93.9,0.0,0.0,0.7,53.4,46.6
Medway - Medway High,01770505,1.0,1.2,2.4,94.5,0.2,0.2,0.5,49.3,50.7
Medway - Medway Middle,01770305,0.7,2.3,2.3,94.0,0.1,0.0,0.6,50.5,49.5
Medway - Memorial Elementary,01770015,1.1,0.9,1.4,95.7,0.2,0.0,0.7,48.8,51.2
Melrose - Early Childhood Center,01780003,2.4,5.9,2.0,88.3,0.0,0.0,1.5,57.6,42.4
Melrose - Herbert Clark Hoover,01780017,0.4,1.9,0.4,94.4,0.0,0.0,3.0,49.6,50.4
Melrose - Horace Mann,01780025,5.2,2.6,4.8,84.1,0.0,0.0,3.3,49.8,50.2
Melrose - Lincoln,01780020,9.3,6.6,4.9,74.2,0.0,0.0,4.9,53.2,46.8
Melrose - Melrose High,01780505,6.7,2.0,2.2,86.2,0.5,0.5,1.8,48.9,51.1
Melrose - Melrose Middle,01780305,4.2,2.8,2.8,87.4,0.6,0.5,1.9,48.2,51.8
Melrose - Roosevelt,01780035,2.3,4.0,3.1,87.0,0.0,0.6,3.1,47.9,52.1
Melrose - Winthrop,01780050,3.5,1.7,1.7,91.9,0.0,0.0,1.2,53.6,46.4
Mendon-Upton - Henry P Clough,07100179,0.0,1.9,1.3,95.7,0.0,0.0,1.1,50.4,49.6
Mendon-Upton - Memorial School,07100001,0.0,1.5,2.3,93.7,0.0,0.0,2.5,49.5,50.5
Mendon-Upton - Miscoe Hill School,07100015,0.7,0.7,1.8,96.1,0.0,0.0,0.6,50.6,49.4
Mendon-Upton - Nipmuc Regional High,07100510,0.8,0.9,1.1,96.2,0.3,0.1,0.7,49.0,51.0
Methuen - Comprehensive Grammar School,01810050,1.1,2.1,21.9,72.3,0.2,0.0,2.5,53.7,46.3
Methuen - Donald P Timony Grammar,01810060,2.8,3.6,28.9,63.3,0.5,0.0,1.0,50.9,49.1
Methuen - Marsh Grammar School,01810030,1.8,2.7,12.7,81.9,0.3,0.1,0.4,50.4,49.6
Methuen - Methuen High,01810505,2.2,2.7,23.3,70.0,0.2,0.1,1.5,49.0,51.0
Methuen - Pleasant Valley School,01810004,0.0,0.0,0.0,100.0,0.0,0.0,0.0,66.7,33.3
Methuen - Tenney Grammar School,01810055,3.0,2.4,31.4,60.7,0.6,0.1,1.8,51.7,48.3
Middleborough - Henry B Burkland Intermed,01820008,1.4,0.5,2.8,93.0,0.2,0.0,2.1,53.1,46.9
Middleborough - John T. Nichols Middle,01820305,3.0,0.9,2.4,90.5,0.9,0.1,2.2,51.9,48.1
Middleborough - Mary K. Goode Elementary School,01820025,1.3,0.7,3.2,91.0,0.7,0.0,3.0,55.1,44.9
Middleborough - Memorial Early Childhood Center,01820011,0.6,0.3,2.5,93.9,0.6,0.0,2.2,53.3,46.7
Middleborough - Middleborough High,01820505,2.7,0.8,2.6,91.4,0.7,0.2,1.5,51.7,48.3
Middleton - Fuller Meadow,01840003,0.2,3.5,3.7,91.0,0.0,0.0,1.6,52.3,47.7
Middleton - Howe-Manning,01840005,0.3,1.9,2.2,95.1,0.0,0.0,0.5,50.3,49.7
Milford - Brookside,01850065,2.6,3.8,14.8,73.3,4.0,0.0,1.6,51.5,48.5
Milford - Memorial,01850010,1.8,3.3,18.2,73.4,1.8,0.0,1.5,50.3,49.7
Milford - Milford High,01850505,2.6,2.9,15.6,77.5,1.0,0.2,0.3,52.6,47.4
Milford - Milford Middle East,01850310,2.8,4.1,7.6,84.2,1.3,0.0,0.0,50.2,49.8
Milford - Shining Star ECC,01850075,1.9,1.3,11.3,82.5,1.3,0.0,1.9,55.0,45.0
Milford - Stacy Middle,01850305,1.9,2.6,8.6,85.9,0.6,0.2,0.2,52.0,48.0
Milford - Woodland,01850090,1.7,2.5,14.9,78.7,1.4,0.3,0.3,49.8,50.2
Millbury - Elmwood Street,01860017,1.6,0.6,4.5,90.5,0.3,0.0,2.4,47.6,52.4
Millbury - Millbury Jr/Sr High,01860505,0.8,1.7,2.5,89.0,0.3,0.1,5.5,49.7,50.3
Millbury - Raymond E. Shaw Elementary,01860025,1.9,1.4,5.2,89.3,0.0,0.0,2.1,54.6,45.4
Millis - Clyde F Brown,01870005,0.3,1.3,0.5,96.7,0.5,0.0,0.8,50.5,49.5
Millis - Millis High School,01870505,0.9,3.5,2.0,93.0,0.0,0.0,0.6,44.9,55.1
Millis - Millis Middle,01870020,1.6,1.9,1.6,91.8,0.7,0.0,2.4,54.4,45.6
Milton - Charles S Pierce Middle,01890410,22.2,4.2,4.7,66.7,0.1,0.4,1.6,51.5,48.5
Milton - Collicot,01890005,8.4,6.2,1.9,80.4,0.3,0.5,2.2,53.1,46.9
Milton - Cunningham School,01890007,10.8,4.8,1.3,82.2,0.0,0.0,0.9,50.5,49.5
Milton - Glover,01890010,8.5,5.2,2.5,81.3,0.2,0.5,1.8,45.9,54.1
Milton - Milton High,01890505,26.7,4.5,3.6,64.1,0.1,0.1,0.8,50.0,50.0
Milton - Tucker,01890020,46.1,3.2,8.8,35.0,0.0,0.0,6.9,57.1,42.9
Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,5.9,1.8,5.9,83.0,0.3,0.2,2.9,66.4,33.6
Mohawk Trail - Buckland-Shelburne Reg,07170005,0.5,2.3,2.7,91.0,0.0,0.0,3.6,56.3,43.7
Mohawk Trail - Colrain Central,07170010,0.7,0.0,0.7,94.8,1.5,0.7,1.5,56.3,43.7
Mohawk Trail - Heath Elementary,07170015,2.5,1.2,7.4,86.4,0.0,0.0,2.5,61.7,38.3
Mohawk Trail - Mohawk Trail Reg High,07170505,1.4,1.9,3.2,89.1,0.5,0.0,3.9,49.5,50.5
Mohawk Trail - Sanderson Academy,07170020,1.5,0.0,3.0,95.5,0.0,0.0,0.0,49.6,50.4
Monson - Granite Valley Middle,01910310,0.4,1.1,2.6,94.5,0.0,0.0,1.3,47.6,52.4
Monson - Monson High School,01910505,0.0,0.8,1.8,97.0,0.0,0.3,0.3,47.6,52.4
Monson - Quarry Hill Comm,01910025,0.3,0.5,1.1,97.3,0.0,0.0,0.8,52.9,47.1
Montachusett Regional Vocational Technical - Montachusett Reg Voc Tech,08320605,1.8,2.5,14.5,77.2,0.1,0.0,4.0,55.0,45.0
Mount Greylock - Mt Greylock Reg High,07150505,2.2,1.2,3.7,89.2,0.2,0.0,3.5,51.0,49.0
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,15.9,11.8,4.0,66.2,0.5,0.2,1.4,46.8,53.2
Nahant - Johnson,01960010,2.0,1.2,6.5,87.8,0.0,0.0,2.4,56.1,43.9
Nantucket - Cyrus Peirce,01970010,13.0,1.1,11.5,73.3,0.0,0.0,1.1,51.9,48.1
Nantucket - Nantucket Elementary,01970005,11.7,0.8,13.7,71.1,0.2,0.2,2.4,50.7,49.3
Nantucket - Nantucket High,01970505,11.2,2.0,9.7,76.4,0.2,0.0,0.5,50.7,49.3
Narragansett - Baldwinville Elementary,07200005,0.5,0.0,2.0,95.5,1.5,0.5,0.0,46.0,54.0
Narragansett - East Templeton,07200010,0.0,1.0,1.9,91.3,0.0,0.0,5.8,56.7,43.3
Narragansett - Narragansett  Middle,07200305,0.5,0.2,1.7,95.1,0.3,0.0,2.1,46.3,53.7
Narragansett - Narragansett Reg High,07200505,1.1,0.2,2.8,95.0,0.0,0.0,0.9,51.2,48.8
Narragansett - Phillipston Memorial,07200003,0.0,0.0,2.6,92.8,2.6,0.0,2.0,52.9,47.1
Narragansett - Templeton Center,07200020,1.3,0.6,0.6,97.5,0.0,0.0,0.0,48.4,51.6
Nashoba - Center School,07250020,0.0,3.2,2.6,88.8,0.0,0.3,5.1,49.5,50.5
Nashoba - Florence Sawyer Sch,07250025,0.6,2.9,0.9,92.3,0.0,0.1,3.2,50.4,49.6
Nashoba - Hale,07250310,0.8,4.6,2.3,90.1,0.0,0.0,2.3,52.9,47.1
Nashoba - Luther Burbank Middle School,07250305,2.5,2.5,5.4,87.0,0.4,0.0,2.1,57.3,42.7
Nashoba - Mary Rowlandson Elementary,07250010,1.4,2.1,4.9,88.1,0.4,0.0,3.1,53.1,46.9
Nashoba - Nashoba Regional,07250505,1.3,1.9,3.2,91.5,0.0,0.2,1.9,50.5,49.5
Nashoba - Pompositticut,07250015,0.0,4.4,2.6,90.7,0.0,0.0,2.2,54.8,45.2
Nashoba Valley Regional Vocational Technical - Nashoba Valley Tech H S,08520605,1.1,0.2,3.4,95.0,0.0,0.0,0.3,60.9,39.1
Natick - Bennett-Hemenway,01980005,1.2,5.3,0.7,91.7,0.0,0.2,1.0,52.8,47.2
Natick - Brown,01980010,3.3,11.3,4.5,75.8,0.0,0.0,5.0,49.6,50.4
Natick - J F Kennedy Middle Sch,01980305,2.0,7.0,4.0,82.5,0.0,0.2,4.2,53.9,46.1
Natick - Johnson,01980031,0.4,0.4,4.5,94.3,0.0,0.0,0.4,47.6,52.4
Natick - Lilja Elementary,01980035,1.1,2.4,2.1,93.9,0.0,0.0,0.5,51.7,48.3
Natick - Memorial,01980043,0.4,1.3,1.3,95.6,0.0,0.0,1.3,53.6,46.4
Natick - Natick High,01980505,5.2,4.2,2.8,85.4,0.2,0.0,2.2,50.7,49.3
Natick - Wilson Middle,01980310,2.2,3.4,5.3,86.5,0.0,0.0,2.6,50.2,49.8
Nauset - Nauset Reg Middle,06600305,2.1,2.0,3.1,91.4,0.4,0.6,0.4,52.7,47.3
Nauset - Nauset Regional High,06600505,1.0,1.7,2.2,94.8,0.0,0.1,0.2,53.1,46.9
Needham - Broadmeadow,01990005,3.3,5.3,4.3,84.4,0.3,0.0,2.3,50.1,49.9
Needham - Hillside Elementary,01990035,5.3,6.0,5.8,77.9,0.0,0.0,5.0,51.3,48.7
Needham - John Eliot,01990020,3.4,13.4,2.6,75.7,0.0,0.0,4.9,52.7,47.3
Needham - Needham High,01990505,2.4,4.8,1.8,88.9,0.0,0.1,2.1,51.4,48.6
Needham - Newman Elem,01990050,2.1,6.1,4.6,85.7,0.0,0.1,1.3,54.2,45.8
Needham - Pollard Middle,01990405,3.0,5.9,2.9,85.5,0.2,0.0,2.5,52.9,47.1
Needham - William Mitchell,01990040,2.3,4.9,2.3,87.7,0.4,0.4,1.9,49.3,50.7
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,49.3,4.5,19.5,23.3,1.5,0.0,2.0,48.3,51.8
New Bedford - Abraham Lincoln,02010095,7.4,0.5,14.0,69.3,1.4,0.5,7.0,51.2,48.8
New Bedford - Alfred J Gomes,02010063,12.0,1.5,52.3,28.6,0.8,0.4,4.3,53.2,46.8
New Bedford - Betsey B Winslow,02010140,5.1,3.5,6.7,79.5,1.2,0.4,3.5,53.5,46.5
New Bedford - Carlos Pacheco,02010105,12.7,0.3,59.0,26.1,0.0,0.3,1.6,51.8,48.2
New Bedford - Casimir Pulaski,02010123,5.4,0.8,17.4,68.3,0.0,0.5,7.6,55.8,44.2
New Bedford - Charles S Ashley,02010010,2.6,0.3,9.5,82.2,0.3,1.0,3.9,55.3,44.7
New Bedford - Elizabeth Carter Brooks,02010015,10.5,2.0,27.5,53.4,1.2,0.4,4.9,47.8,52.2
New Bedford - Ellen R Hathaway,02010075,17.3,0.4,30.2,41.1,1.2,0.0,9.7,50.4,49.6
New Bedford - Elwyn G Campbell,02010020,5.2,0.4,29.6,58.8,0.4,0.4,5.2,49.8,50.2
New Bedford - George H Dunbar,02010060,12.5,0.7,30.9,47.8,0.0,0.0,8.1,50.0,50.0
New Bedford - Hayden/McFadden,02010078,13.3,0.8,43.8,37.5,0.6,0.8,3.1,53.1,46.9
New Bedford - Horatio A Kempton,02010085,8.7,0.0,27.0,54.8,2.4,0.0,7.1,54.0,46.0
New Bedford - James B Congdon,02010040,6.4,0.3,30.2,55.9,0.3,2.0,4.7,54.6,45.4
New Bedford - Jireh Swift,02010130,3.1,0.0,10.3,79.0,0.4,0.9,6.3,54.0,46.0
New Bedford - John Avery Parker,02010115,12.1,1.6,35.8,41.7,0.3,0.7,7.8,46.3,53.7
New Bedford - John B Devalles,02010050,12.7,0.9,24.2,57.2,0.0,0.3,4.7,48.1,51.9
New Bedford - John Hannigan,02010070,6.4,0.5,39.0,47.6,0.0,1.1,5.3,52.9,47.1
New Bedford - Keith Middle School,02010405,17.4,1.0,32.7,40.4,0.7,0.4,7.5,54.5,45.5
New Bedford - New Bedford High,02010505,14.5,1.5,22.2,51.3,1.1,0.9,8.4,50.7,49.3
New Bedford - Normandin Middle School,02010410,6.7,1.0,17.5,68.1,0.3,0.2,6.2,50.9,49.1
New Bedford - Phillips Avenue,02010120,4.5,0.0,39.3,51.8,0.9,0.0,3.6,48.2,51.8
New Bedford - Roosevelt Middle School,02010415,12.0,1.6,27.7,44.6,3.9,2.0,8.2,56.1,43.9
New Bedford - Sarah D Ottiwell,02010110,9.6,1.3,22.5,59.6,1.0,1.7,4.3,53.3,46.7
New Bedford - Sgt Wm H Carney Acad,02010045,24.8,1.3,27.0,37.1,1.7,0.2,7.9,55.7,44.3
New Bedford - Thomas R Rodman,02010125,13.6,0.0,38.6,40.2,0.8,0.8,6.1,50.8,49.2
New Bedford - West Side Jr-Sr Hs,02010510,14.3,0.0,24.7,33.8,2.6,2.6,22.1,80.5,19.5
New Bedford - William H Taylor,02010135,1.2,1.6,10.2,82.0,0.0,0.0,5.1,55.7,44.3
New Leadership Charter (District) - New Leadership Charter School,04710405,67.1,0.0,29.3,2.5,0.2,0.0,0.9,46.9,53.1
New Salem-Wendell - Swift River,07280015,0.0,2.7,2.0,92.6,0.0,0.0,2.7,52.3,47.7
Newburyport - Edward G. Molin Elementary School,02040030,0.6,2.1,2.1,94.5,0.0,0.0,0.6,54.1,45.9
Newburyport - Francis T Bresnahan Elem,02040005,0.8,1.6,3.4,93.1,0.2,0.0,1.0,50.3,49.7
Newburyport - George W Brown,02040010,2.3,0.9,1.9,92.6,0.9,0.5,0.9,56.3,43.7
Newburyport - Newburyport High,02040505,1.0,1.0,4.0,94.0,0.0,0.0,0.1,49.8,50.2
Newburyport - Rupert A Nock Middle,02040305,0.4,1.2,1.9,96.1,0.0,0.0,0.4,53.8,46.2
Newton - A E Angier,02070005,3.8,9.2,6.1,75.3,0.3,0.0,5.4,55.4,44.6
Newton - Bigelow Middle,02070305,6.2,6.4,4.8,72.2,0.6,0.0,9.9,51.1,48.9
Newton - Bowen,02070015,5.1,20.5,8.0,58.4,0.0,0.0,8.0,52.9,47.1
Newton - C C Burr,02070020,5.4,16.3,5.1,69.1,0.0,0.0,4.1,48.5,51.5
Newton - Cabot,02070025,4.5,7.5,6.8,77.2,0.0,0.0,4.0,53.9,46.1
Newton - Charles E Brown Middle,02070310,5.4,18.1,3.7,70.0,0.0,0.0,2.8,50.9,49.1
Newton - Countryside,02070040,4.2,28.2,5.5,58.1,0.4,0.0,3.6,50.5,49.5
Newton - F A Day Middle,02070315,5.1,11.4,6.2,72.1,0.0,0.0,5.1,53.0,47.0
Newton - Franklin,02070055,4.6,11.4,10.4,69.8,0.0,0.0,3.8,51.5,48.5
Newton - Horace Mann,02070075,5.1,18.1,4.1,70.5,0.0,0.0,2.2,47.3,52.7
Newton - John Ward,02070120,2.7,11.5,3.8,77.3,0.4,0.0,4.2,50.8,49.2
Newton - Lincoln-Eliot,02070070,9.2,15.5,13.7,57.4,0.0,0.0,4.2,46.1,53.9
Newton - Mason-Rice,02070080,1.4,8.3,4.7,79.1,0.0,0.0,6.4,52.8,47.2
Newton - Memorial Spaulding,02070105,6.8,17.0,5.7,65.9,0.0,0.0,4.5,55.7,44.3
Newton - Newton Early Childhood Center,02070108,2.2,13.5,5.6,75.8,0.0,0.0,2.8,66.9,33.1
Newton - Newton North High,02070505,5.7,9.5,7.1,73.7,0.1,0.1,3.9,52.0,48.0
Newton - Newton South High,02070510,5.2,17.4,4.8,69.2,0.1,0.0,3.3,50.4,49.6
Newton - Oak Hill Middle,02070320,4.2,21.2,5.3,64.8,0.0,0.4,4.0,50.4,49.6
Newton - Peirce,02070100,4.4,12.7,4.7,71.9,0.0,0.0,6.2,51.8,48.2
Newton - Underwood,02070115,6.7,14.5,8.9,61.0,0.0,0.0,8.9,48.9,51.1
Newton - Williams,02070125,5.4,22.5,8.7,58.7,0.0,0.0,4.7,51.8,48.2
Newton - Zervas,02070130,4.3,13.1,4.9,74.7,0.0,0.0,3.0,48.8,51.2
Norfolk - Freeman-Centennial,02080005,0.4,0.9,0.4,95.0,1.1,0.0,2.3,52.2,47.8
Norfolk - H Olive Day,02080015,0.4,1.0,1.2,94.6,0.6,0.0,2.2,54.2,45.8
Norfolk County Agricultural - Norfolk County Agr,09150705,1.8,1.1,1.8,94.7,0.7,0.0,0.0,28.4,71.6
North Adams - Brayton,02090035,3.6,0.0,6.8,81.8,0.3,1.5,6.0,50.9,49.1
North Adams - Drury High,02090505,3.2,0.6,4.6,89.0,0.2,0.4,2.0,51.1,48.9
North Adams - Greylock,02090015,2.7,0.0,4.4,89.8,0.0,0.9,2.2,54.7,45.3
North Adams - J S Sullivan,02090008,1.9,0.0,4.7,87.9,0.5,0.0,5.1,50.5,49.5
North Adams - Silvio O Conte Middle,02090305,4.7,1.3,7.9,80.8,1.3,2.2,1.9,50.0,50.0
North Andover - Annie L Sargent School,02110018,0.3,4.6,2.1,91.2,0.0,0.4,1.3,53.2,46.8
North Andover - Atkinson,02110001,1.6,13.6,12.3,66.4,0.5,2.7,2.9,53.1,46.9
North Andover - Franklin,02110010,1.0,9.8,3.2,84.0,0.4,0.8,0.8,47.8,52.2
North Andover - Kittredge,02110015,6.3,5.3,3.9,83.1,0.0,1.4,0.0,45.8,54.2
North Andover - North Andover High,02110505,1.3,5.2,4.8,86.7,0.8,0.3,1.0,48.6,51.4
North Andover - North Andover Middle,02110305,0.5,5.7,4.6,87.9,0.3,0.3,0.8,51.8,48.2
North Andover - Thomson,02110020,2.8,4.3,11.4,80.7,0.0,0.3,0.5,52.8,47.2
North Attleborough - Allen Avenue,02120005,1.8,6.4,1.8,88.6,0.0,0.5,0.9,50.9,49.1
North Attleborough - Amvet Boulevard,02120007,2.0,5.7,3.2,86.0,0.5,0.0,2.5,52.9,47.1
North Attleborough - Community,02120030,4.1,3.3,4.9,85.7,0.0,0.0,1.9,47.8,52.2
North Attleborough - Falls,02120010,0.3,2.7,2.4,91.2,0.7,0.0,2.7,45.6,54.4
North Attleborough - Joseph W Martin Jr Elem,02120013,0.6,3.1,1.6,92.7,0.6,0.0,1.4,50.9,49.1
North Attleborough - North Attleboro High,02120505,1.3,2.8,2.3,92.0,0.1,0.0,1.5,52.8,47.2
North Attleborough - North Attleborough ELC,02120020,2.3,3.0,3.0,88.6,0.0,0.0,3.0,55.3,44.7
North Attleborough - North Attleborough Middle,02120305,1.5,3.3,2.1,91.2,0.3,0.1,1.5,51.6,48.4
North Attleborough - Roosevelt Avenue,02120015,0.0,4.1,1.2,92.7,0.0,0.0,2.0,47.8,52.2
North Brookfield - North Brookfield Elem,02150015,0.6,0.3,2.0,96.3,0.0,0.0,0.9,48.1,51.9
North Brookfield - North Brookfield High,02150505,1.0,0.7,0.7,95.7,1.0,0.0,1.0,46.6,53.4
North Central Charter Essential (District) - North Central Charter Essential School,04740505,5.9,1.7,13.8,77.5,0.3,0.0,0.8,51.7,48.3
North Middlesex - Ashby Elementary,07350010,0.4,0.8,1.6,96.8,0.0,0.0,0.4,50.4,49.6
North Middlesex - Hawthorne Brook,07350030,1.1,0.9,2.2,95.1,0.2,0.2,0.4,53.0,47.0
North Middlesex - Nissitissit Middle School,07350310,0.4,1.0,1.6,96.1,0.2,0.0,0.6,51.5,48.5
North Middlesex - North Middlesex Reg,07350505,0.3,0.9,1.5,96.4,0.2,0.1,0.7,50.4,49.6
North Middlesex - Peter Fitzpatrick,07350015,0.2,1.1,2.1,92.8,0.2,0.0,3.6,50.1,49.9
North Middlesex - Spaulding Memorial,07350005,0.0,0.7,3.8,91.2,0.2,0.0,4.0,50.5,49.5
North Middlesex - Squannacook,07350020,1.4,0.5,1.4,95.3,0.3,0.5,0.5,49.0,51.0
North Middlesex - Varnum Brook,07350035,0.6,0.2,0.8,96.6,0.0,0.2,1.6,51.3,48.7
North Reading - E Ethel Little School,02170003,0.0,3.8,1.7,92.6,0.0,0.5,1.4,49.8,50.2
North Reading - J Turner Hood,02170010,0.5,4.8,0.9,93.0,0.0,0.0,0.9,52.9,47.1
North Reading - L D Batchelder,02170005,0.4,1.4,2.1,93.9,0.0,0.0,2.1,52.8,47.2
North Reading - North Reading High,02170505,0.8,2.3,1.6,93.3,0.0,0.0,1.9,47.7,52.3
North Reading - North Reading Middle,02170305,0.3,2.5,1.7,94.1,0.0,0.0,1.4,51.7,48.3
North Shore Regional Vocational Technical - North Shore Reg Voc,08540605,1.6,0.7,7.6,88.8,0.0,0.0,1.3,64.2,35.8
Northampton - Bridge Street,02100005,3.6,4.4,13.6,72.0,0.4,0.0,6.0,52.8,47.2
Northampton - Jackson Street,02100020,5.7,6.7,23.2,60.3,0.3,0.0,3.9,54.1,45.9
Northampton - John F Kennedy Middle School,02100410,3.5,4.9,12.2,76.9,0.0,0.0,2.5,50.2,49.8
Northampton - Leeds,02100025,0.9,0.6,11.2,82.9,0.0,0.0,4.3,50.9,49.1
Northampton - Northampton High,02100505,3.1,5.0,10.9,77.6,0.1,0.1,3.1,49.8,50.2
Northampton - R. K. Finn Ryan Road,02100029,2.2,3.0,15.2,75.6,0.7,0.0,3.3,45.9,54.1
Northampton-Smith Vocational Agricultural - Smith Voc and Agr High,04060705,0.9,1.1,9.1,88.3,0.4,0.0,0.2,65.0,35.0
Northboro-Southboro - Algonquin Reg High,07300505,1.1,5.5,1.1,90.7,0.4,0.5,0.8,51.0,49.0
Northborough - Fannie E Proctor,02130015,1.1,9.6,3.3,81.5,0.0,0.4,4.1,54.2,45.8
Northborough - Lincoln Street,02130003,0.0,8.1,2.5,88.2,0.3,0.0,0.9,54.0,46.0
Northborough - Marguerite E Peaslee,02130014,0.3,13.4,4.6,78.7,0.0,0.3,2.6,49.8,50.2
Northborough - Marion E Zeh,02130020,1.3,8.0,3.3,82.0,0.0,0.5,4.9,49.9,50.1
Northborough - Robert E. Melican Middle School,02130305,0.7,6.4,2.3,89.2,0.5,0.5,0.5,48.8,51.2
Northbridge - Northbridge Elementary,02140020,0.0,0.6,4.2,91.8,0.0,0.4,3.0,54.6,45.4
Northbridge - Northbridge High,02140505,1.3,0.5,2.7,94.7,0.2,0.0,0.8,52.0,48.0
Northbridge - Northbridge Middle,02140305,0.6,0.6,3.4,92.4,0.1,0.0,2.8,48.8,51.2
Northbridge - W Edward Balmer,02140001,0.5,1.8,2.7,93.8,0.0,0.0,1.2,51.9,48.1
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Reg Voc,08530605,4.0,2.1,26.5,64.6,0.3,0.1,2.4,59.2,40.8
Northern Berkshire Regional Vocational Technical - Charles McCann Voc Tech,08510605,1.0,0.6,1.2,96.4,0.2,0.0,0.6,59.6,40.4
Norton - Henri A. Yelle,02180060,0.6,0.6,1.9,95.0,0.0,0.6,1.3,50.0,50.0
Norton - J C Solmonese,02180015,1.4,1.4,1.2,94.8,0.0,0.0,1.2,52.8,47.2
Norton - L G Nourse Elementary,02180010,2.8,1.9,2.8,91.7,0.0,0.3,0.6,52.9,47.1
Norton - Norton High,02180505,1.4,1.7,0.6,93.4,0.0,1.0,2.1,51.4,48.6
Norton - Norton Middle,02180305,1.6,0.7,1.3,93.3,0.1,0.9,2.0,52.6,47.4
Norwell - Grace Farrar Cole,02190005,1.7,1.9,2.3,92.9,0.0,0.2,1.0,47.1,52.9
Norwell - Norwell High,02190505,1.1,1.2,1.7,95.8,0.0,0.2,0.0,53.4,46.6
Norwell - Norwell Middle School,02190405,1.5,2.4,0.7,94.8,0.0,0.4,0.2,47.7,52.3
Norwell - William G Vinal,02190020,0.3,1.4,0.2,97.6,0.2,0.3,0.0,51.8,48.2
Norwood - Balch,02200005,7.8,4.1,6.9,80.0,0.0,0.4,0.8,53.9,46.1
Norwood - Charles J Prescott,02200025,6.3,18.0,6.3,69.0,0.0,0.0,0.4,49.4,50.6
Norwood - Cornelius M Callahan,02200010,8.4,4.4,12.8,73.9,0.0,0.0,0.5,51.2,48.8
Norwood - Dr. Philip O. Coakley Middle School,02200305,7.4,1.9,4.6,85.0,0.2,0.0,0.8,51.5,48.5
Norwood - F A Cleveland,02200015,4.3,6.7,5.0,83.0,0.0,0.0,1.0,53.3,46.7
Norwood - George F. Willett,02200075,6.6,8.2,4.9,78.4,0.3,0.8,0.8,50.4,49.6
Norwood - John P Oldham,02200020,10.0,6.9,4.3,76.6,0.0,0.0,2.2,48.5,51.5
Norwood - Norwood High,02200505,6.8,2.4,4.8,85.4,0.0,0.0,0.6,47.4,52.6
Oak Bluffs - Oak Bluffs Elementary,02210005,2.6,2.2,11.3,71.6,3.8,0.0,8.4,52.9,47.1
Old Colony Regional Vocational Technical - Old Colony Reg Voc Tech,08550605,0.9,0.7,0.5,96.2,0.3,0.0,1.4,60.5,39.5
Old Rochester - Old Rochester Reg High,07400505,1.7,0.6,0.8,93.8,0.3,0.0,2.8,47.8,52.2
Old Rochester - Old Rochester Reg Jr High,07400405,2.8,0.7,1.9,93.2,0.2,0.0,1.2,53.6,46.4
Orange - Butterfield,02230003,2.5,0.4,3.7,89.8,0.0,0.0,3.7,50.0,50.0
Orange - Dexter Park,02230010,1.8,0.7,3.6,91.8,0.0,0.0,2.1,47.7,52.3
Orange - Fisher Hill,02230015,0.7,1.3,5.9,90.8,0.0,0.0,1.3,49.0,51.0
Orleans - Orleans Elementary,02240005,2.5,4.1,4.1,85.8,0.5,2.0,1.0,52.3,47.7
Oxford - Alfred M Chaffee,02260010,1.5,1.1,9.2,84.1,0.0,0.0,4.1,52.6,47.4
Oxford - Clara Barton,02260005,0.8,1.1,4.2,91.8,0.3,0.0,1.7,50.6,49.4
Oxford - Oxford High,02260505,2.4,2.9,5.6,87.7,0.2,0.4,0.9,51.3,48.7
Oxford - Oxford Middle,02260405,1.2,0.8,7.1,88.3,0.0,0.3,2.3,56.2,43.8
Palmer - Converse Middle,02270305,1.5,1.3,2.6,89.8,0.9,2.2,1.7,47.6,52.4
Palmer - Old Mill Pond,02270008,0.8,1.8,3.1,91.8,0.7,0.1,1.6,54.7,45.3
Palmer - Palmer High,02270505,1.5,1.2,2.2,94.3,0.1,0.3,0.3,51.7,48.3
Pathfinder Regional Vocational Technical - Pathfinder Voc Tech,08600605,0.6,0.5,1.8,92.6,1.0,0.0,3.5,60.0,40.0
Peabody - Captain Samuel Brown,02290005,2.2,2.7,9.8,80.7,0.0,0.0,4.6,59.7,40.3
Peabody - Center,02290015,3.2,3.0,6.5,84.6,0.3,0.0,2.4,49.7,50.3
Peabody - J Henry Higgins Middle,02290305,1.8,2.1,11.0,82.5,0.5,0.0,2.0,49.7,50.3
Peabody - John E Burke,02290007,0.3,2.1,2.7,93.4,0.0,0.0,1.5,55.3,44.7
Peabody - John E. McCarthy,02290016,3.0,4.0,6.7,82.9,0.0,0.0,3.4,50.9,49.1
Peabody - Peabody Veterans Memorial High,02290510,1.1,1.0,14.8,80.2,0.3,0.0,2.6,50.7,49.3
Peabody - South Memorial,02290035,0.7,2.5,6.0,88.6,0.2,0.0,2.0,49.1,50.9
Peabody - Thomas Carroll,02290010,4.0,0.4,19.2,73.1,0.0,0.0,3.2,50.3,49.7
